fabric_mode,state_log_sigma,state_precision_percent,n_additional_pressures,pressure_1_mpa,pressure_2_mpa,pressure_span_mpa,lambda_min,lambda_max,spectral_ratio,condition_number,lambda_min_gain,worst_sd_reduction,determinant_gain,strong_direction_rotation_deg,weak_direction_rotation_deg
shared,0.0025,0.25,2,7.5,40.0,32.5,2.1162672507828497,24.421704502777935,0.08665518209599692,3.397056189113178,604.9078609011231,24.5948746876483,1796.0720457117056,25.39127843412467,25.39127843412467
shared,0.0025,0.25,2,7.5,45.0,37.5,2.1206068347106983,24.632695905100718,0.08608910867411723,3.4082064524155236,606.1482753289439,24.620078702736592,1815.3040324973801,25.45846284602056,25.45846284602056
shared,0.0025,0.25,2,7.5,50.0,42.5,2.126441463767547,24.90029996997113,0.08539822678168373,3.4219650806250304,607.8160292388644,24.653925229846553,1840.0739675757097,25.54666440838318,25.546664408383165
shared,0.0025,0.25,2,7.5,55.0,47.5,2.1331003681053797,25.203732683595227,0.08463430377095636,3.4373739949787874,609.7193916697926,24.692496667404708,1868.3293037861145,25.646188372006698,25.646188372006698
shared,0.0025,0.25,2,7.5,60.0,52.5,2.140120724661661,25.52777151806674,0.08383499997824079,3.4537215124493654,611.7260705831728,24.73309666384646,1898.5780123540546,25.75028138641545,25.75028138641545
shared,0.0025,0.25,2,10.0,12.5,29.0,2.1368875354395516,24.847702374680043,0.0859994016033069,3.4099835608781577,610.801904896863,24.714406828747943,1845.207335300635,25.661676550111345,25.661676550111345
shared,0.0025,0.25,2,10.0,15.0,29.0,2.115023373895829,24.192244177266225,0.08742567900680105,3.3820536531079655,604.5523146407564,24.587645569284515,1778.150837661082,25.371336861858605,25.371336861858605
shared,0.0025,0.25,2,10.0,17.5,29.0,2.096016255185238,23.65311012837517,0.08861482671028437,3.359284636506671,599.1193734482563,24.47691511298465,1722.9003943410678,25.11629214425327,25.11629214425327
shared,0.0025,0.25,2,10.0,22.5,29.0,2.0665174551418604,22.874608513634044,0.0903411069925042,3.327034436512689,590.6875196609859,24.30406385074286,1642.7444862979391,24.71749553863553,24.71749553863553
shared,0.0025,0.25,2,10.0,25.0,29.0,2.055946419459361,22.615952624595977,0.09090691219539507,3.3166645339369687,587.6659246427554,24.241821809483614,1615.8608103669333,24.574528159578918,24.574528159578918
shared,0.0025,0.25,2,10.0,27.5,29.0,2.0480135176554275,22.432761070577378,0.0912956506429155,3.309595793947839,585.3984063701076,24.195007881174735,1596.5878489832214,24.46789597621832,24.46789597621832
shared,0.0025,0.25,2,10.0,30.0,29.0,2.0425316424983686,22.316724878394915,0.09152470416820739,3.3054518336780405,583.831482639772,24.162605046637086,1584.0778556508537,24.395327406246086,24.395327406246103
shared,0.0025,0.25,2,10.0,35.0,29.0,2.0379498630828374,22.254287579693433,0.09157560563486308,3.3045330533324933,582.5218397369939,24.13548921685645,1576.1025129592358,24.33957733630781,24.33957733630779
shared,0.0025,0.25,2,10.0,40.0,30.0,2.0400586177021927,22.36905461132917,0.09120003742442347,3.3113302132513627,583.1246002085211,24.14797300413683,1585.8698636543522,24.37808963034057,24.37808963034057
shared,0.0025,0.25,2,10.0,45.0,35.0,2.0467359418147684,22.609839109431284,0.09052412677103083,3.3236694706693193,585.033227695899,24.1874601332157,1608.187040913105,24.48117057025606,24.481170570256076
shared,0.0025,0.25,2,10.0,50.0,40.0,2.056200783532177,22.93527642250295,0.08965232184926862,3.339790532198539,587.7386313517592,24.243321376242143,1638.8785426795741,24.623550875167588,24.623550875167588
shared,0.0025,0.25,2,10.0,55.0,45.0,2.067119794800192,23.313612114110967,0.08866578823918203,3.3583191069013543,590.8596907297025,24.307605614903796,1674.759625287137,24.78613662492467,24.78613662492467
